                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.2853,                0.70497,                 2.0548,                0.92766,                0.95455,                0.92758,                0.58952,                 1.2484,                0.70318,                 2.2381,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.2497,                0.70714,                 2.0327,                0.93125,                0.97111,                0.94315,                0.63718,                 1.1208,                0.63228,                 2.1166,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.2589,                0.70293,                 2.0293,                0.87168,                 0.9583,                0.93134,                 0.5758,                 1.3869,                0.73012,                 2.4325,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.2562,                0.71668,                 2.0536,                0.92134,                0.95697,                0.93623,                0.63837,                 1.1389,                0.68152,                 2.0384,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.2641,                0.68949,                 2.0482,                0.80838,                0.86195,                0.88893,                0.55835,                 1.2859,                0.84151,                 2.3977,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.2629,                 0.7011,                 2.0666,                0.83191,                0.43792,                0.51214,                 0.2427,                 2.5323,                  1.893,                 3.9212,               0.008614,               0.008614,               0.008614
                    142,                  1.223,                0.69214,                 2.0236,                0.89682,                0.96812,                0.92105,                0.63981,                 1.0684,                 0.6475,                 2.0473,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.1962,                0.72272,                 1.9761,                0.84395,                0.92705,                0.92599,                0.64638,                 1.0854,                0.71989,                 2.0964,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.2131,                0.70557,                 1.9844,                 0.8873,                0.66938,                0.74322,                0.48451,                 1.3115,                  1.139,                 2.2818,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.2063,                0.71292,                 1.9989,                0.93225,                0.96364,                0.93383,                0.64712,                 1.0043,                0.62273,                 1.9557,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.1964,                0.68285,                 1.9694,                0.87213,                0.88793,                0.90949,                0.57614,                 1.2897,                0.96622,                 2.3728,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.2229,                0.67783,                 2.0086,                0.89464,                0.85031,                0.87806,                 0.5075,                 1.4582,                 1.1059,                 2.7281,              0.0085546,              0.0085546,              0.0085546
                    148,                 1.2529,                0.71796,                 2.0677,                0.78854,                0.85693,                 0.8305,                0.56356,                 1.1819,                0.96052,                   2.24,              0.0085447,              0.0085447,              0.0085447
                    149,                 1.2252,                0.67963,                 2.0035,                0.86257,                0.84503,                0.87657,                0.56737,                 1.3615,                0.96586,                 2.4764,              0.0085348,              0.0085348,              0.0085348
                    150,                 1.1971,                 0.6854,                 2.0125,                0.86288,                0.78426,                0.82738,                0.54666,                 1.2774,                 1.0775,                 2.3774,              0.0085249,              0.0085249,              0.0085249
                    151,                 1.2249,                0.65478,                 2.0402,                0.92545,                0.88433,                 0.9101,                0.59813,                 1.2185,                0.85874,                 2.3473,               0.008515,               0.008515,               0.008515
                    152,                 1.2276,                0.68029,                 2.0586,                0.93135,                0.96238,                0.92325,                0.62518,                 1.1417,                0.66996,                 2.1318,              0.0085051,              0.0085051,              0.0085051
                    153,                 1.1986,                0.66699,                 2.0208,                0.93457,                0.96318,                0.93881,                0.66583,                 1.0682,                0.70371,                 1.9828,              0.0084952,              0.0084952,              0.0084952
                    154,                  1.192,                0.68751,                  1.968,                0.90203,                0.70443,                0.77423,                0.49532,                 1.3526,                0.90166,                 2.3004,              0.0084853,              0.0084853,              0.0084853
                    155,                 1.1778,                0.71069,                 1.9313,                0.81405,                0.62284,                0.71038,                 0.3945,                 1.7992,                 1.4688,                 2.9217,              0.0084754,              0.0084754,              0.0084754
                    156,                 1.1994,                0.69842,                 1.9784,                0.89507,                0.70607,                0.76241,                0.46967,                  1.482,                 1.1851,                 2.6024,              0.0084655,              0.0084655,              0.0084655
                    157,                 1.1727,                0.63112,                 1.9634,                0.92601,                0.96938,                0.92836,                 0.6455,                 1.1168,                0.64642,                 2.1797,              0.0084556,              0.0084556,              0.0084556
                    158,                 1.2253,                0.66449,                 2.0249,                0.82725,                0.76346,                0.80747,                0.49222,                 1.3854,                 0.9097,                 2.5139,              0.0084457,              0.0084457,              0.0084457
                    159,                 1.1818,                0.66979,                 1.9605,                 0.9322,                 0.9711,                0.95461,                0.68682,                 1.0406,                0.58143,                 2.0791,              0.0084358,              0.0084358,              0.0084358
                    160,                  1.154,                0.64077,                  1.956,                 0.9219,                0.96364,                0.92291,                0.64364,                  1.124,                0.59877,                 2.1779,              0.0084259,              0.0084259,              0.0084259
                    161,                  1.143,                0.65748,                 1.9659,                0.87403,                0.85388,                0.89893,                0.60919,                 1.1889,                0.82436,                  2.237,               0.008416,               0.008416,               0.008416
                    162,                 1.1794,                0.65935,                 1.9986,                 0.9331,                0.97273,                0.94287,                0.67718,                 1.0261,                0.56696,                 2.0358,              0.0084061,              0.0084061,              0.0084061
                    163,                 1.2001,                0.68365,                 2.0049,                0.91752,                0.96364,                0.91849,                0.66045,                 1.0494,                0.61536,                 2.0548,              0.0083962,              0.0083962,              0.0083962
                    164,                 1.1658,                0.66397,                 1.9558,                0.92827,                0.96364,                0.93679,                0.65981,                 1.0642,                0.56682,                 2.0293,              0.0083863,              0.0083863,              0.0083863
                    165,                 1.1975,                0.69132,                 1.9858,                0.91482,                0.96579,                0.93725,                0.62744,                 1.2032,                0.71182,                 2.2764,              0.0083764,              0.0083764,              0.0083764
                    166,                 1.2148,                0.68489,                      2,                0.91217,                0.96086,                0.92409,                0.65178,                 1.0883,                0.60125,                 2.1063,              0.0083665,              0.0083665,              0.0083665
                    167,                  1.239,                 0.6898,                 2.0448,                0.91174,                0.96109,                0.95071,                0.65399,                 1.1637,                0.61049,                 2.1949,              0.0083566,              0.0083566,              0.0083566
                    168,                 1.1939,                 0.6668,                 1.9857,                 0.8751,                0.95055,                0.90966,                0.62839,                 1.1192,                0.70878,                  2.169,              0.0083467,              0.0083467,              0.0083467
                    169,                 1.1986,                0.67401,                 1.9958,                 0.9211,                0.95455,                0.91962,                 0.6534,                 1.0708,                0.67857,                 2.0976,              0.0083368,              0.0083368,              0.0083368
                    170,                 1.1681,                0.67443,                 1.9587,                0.93023,                 0.9536,                0.91509,                0.64051,                 1.1187,                0.74709,                 2.1362,              0.0083269,              0.0083269,              0.0083269
                    171,                 1.1579,                0.62482,                 1.9736,                0.94008,                0.96364,                0.92726,                0.64881,                 1.0517,                0.74301,                 2.0067,               0.008317,               0.008317,               0.008317
                    172,                 1.2007,                0.64267,                  1.996,                0.92353,                0.97273,                0.92185,                0.60322,                 1.2192,                0.61842,                 2.2789,              0.0083071,              0.0083071,              0.0083071
                    173,                 1.1536,                0.66461,                 1.9586,                0.93159,                0.93073,                0.92139,                0.63097,                 1.0956,                0.70147,                 2.0799,              0.0082972,              0.0082972,              0.0082972
                    174,                 1.1647,                0.63995,                 1.9434,                0.73141,                0.80982,                0.79892,                0.53259,                 1.1158,                 1.1396,                 2.1447,              0.0082873,              0.0082873,              0.0082873
                    175,                 1.1556,                0.64471,                 1.9267,                0.77889,                0.85474,                0.82419,                0.55577,                 1.0998,                 0.9729,                 2.1738,              0.0082774,              0.0082774,              0.0082774
                    176,                 1.1718,                0.62993,                   1.94,                0.83384,                    0.9,                0.90124,                0.60719,                 1.1787,                0.79371,                  2.241,              0.0082675,              0.0082675,              0.0082675
                    177,                  1.162,                0.63105,                 1.9407,                0.91184,                0.87716,                0.90929,                0.59966,                 1.2703,                0.92285,                 2.3925,              0.0082576,              0.0082576,              0.0082576
                    178,                 1.1604,                0.64476,                 1.9329,                0.91558,                0.96911,                0.94124,                0.69048,                   1.02,                 0.5829,                 1.9962,              0.0082477,              0.0082477,              0.0082477
                    179,                   1.17,                0.67296,                 1.9596,                0.92769,                0.95273,                  0.926,                 0.6407,                  1.113,                0.60578,                 2.1007,              0.0082378,              0.0082378,              0.0082378
                    180,                  1.205,                0.65382,                 1.9717,                0.89674,                0.95039,                0.93259,                0.62094,                 1.1898,                0.66014,                 2.2408,              0.0082279,              0.0082279,              0.0082279
                    181,                 1.1535,                0.64353,                 1.9495,                0.91564,                0.97273,                0.93407,                0.64547,                 1.1037,                0.62658,                 2.1351,               0.008218,               0.008218,               0.008218
                    182,                 1.1919,                0.64188,                 1.9839,                0.83652,                0.67406,                0.76614,                0.52485,                 1.2094,                 1.1293,                 2.3216,              0.0082081,              0.0082081,              0.0082081
                    183,                 1.1755,                 0.6428,                 1.9655,                 0.9384,                0.88636,                0.92335,                 0.6277,                  1.115,                0.65528,                 2.2281,              0.0081982,              0.0081982,              0.0081982
                    184,                 1.1531,                 0.6391,                 1.9405,                0.92818,                 0.9682,                0.93589,                0.62789,                 1.1641,                0.63127,                 2.2098,              0.0081883,              0.0081883,              0.0081883
                    185,                 1.1647,                0.64189,                  1.966,                 0.9279,                0.97138,                0.93527,                 0.6675,                 1.0184,                0.54602,                 2.0198,              0.0081784,              0.0081784,              0.0081784
                    186,                 1.0928,                0.60157,                 1.8621,                0.90947,                 0.8152,                0.90074,                 0.5816,                 1.2783,                0.86114,                 2.4681,              0.0081685,              0.0081685,              0.0081685
                    187,                 1.1203,                0.65295,                 1.9066,                0.65346,                0.46933,                0.32173,                0.20109,                 1.6059,                 2.5091,                 3.2684,              0.0081586,              0.0081586,              0.0081586
                    188,                 1.1561,                0.61747,                  1.987,                0.87376,                0.92794,                0.92953,                0.62863,                 1.1299,                0.63649,                 2.2479,              0.0081487,              0.0081487,              0.0081487
                    189,                 1.1614,                0.64718,                 1.9243,                0.90735,                0.96016,                0.94647,                0.68016,                 1.0366,                 0.6131,                 2.0268,              0.0081388,              0.0081388,              0.0081388
                    190,                  1.165,                0.63205,                 1.9519,                0.92971,                0.97273,                0.92835,                0.64346,                 1.1608,                0.56436,                 2.1786,              0.0081289,              0.0081289,              0.0081289
                    191,                 1.1573,                0.64069,                 1.9495,                0.75138,                0.48981,                0.59694,                0.40045,                 1.1557,                 1.8374,                 2.2921,               0.008119,               0.008119,               0.008119
                    192,                 1.1746,                0.62741,                 1.9444,                0.83272,                0.83467,                0.84948,                0.53482,                 1.3001,                0.88794,                 2.3192,              0.0081091,              0.0081091,              0.0081091
                    193,                 1.1177,                0.62672,                 1.9068,                0.92642,                0.97146,                0.93207,                0.66628,                 1.0734,                0.56359,                 2.0707,              0.0080992,              0.0080992,              0.0080992
                    194,                 1.1777,                 0.6282,                  1.929,                0.93639,                0.96364,                0.92443,                0.63801,                 1.1458,                0.65304,                 2.1662,              0.0080893,              0.0080893,              0.0080893
                    195,                 1.1706,                0.64331,                 1.9487,                0.92914,                0.94295,                0.93188,                0.63422,                 1.1546,                0.65991,                 2.2436,              0.0080794,              0.0080794,              0.0080794
                    196,                 1.1797,                0.64504,                 1.9576,                0.89419,                0.96053,                0.92494,                0.60198,                 1.2041,                0.70406,                  2.269,              0.0080695,              0.0080695,              0.0080695
                    197,                 1.1292,                0.64259,                  1.915,                0.91572,                0.97122,                0.93895,                0.68541,                 1.0214,                0.54327,                 2.0317,              0.0080596,              0.0080596,              0.0080596
                    198,                 1.1253,                0.59793,                 1.8984,                0.89411,                0.90407,                 0.9322,                0.66276,                 1.0383,                0.65648,                 2.0078,              0.0080497,              0.0080497,              0.0080497
                    199,                 1.1874,                0.65307,                 1.9615,                0.89706,                0.91248,                0.92013,                0.59873,                 1.2424,                0.74788,                 2.3724,              0.0080398,              0.0080398,              0.0080398
                    200,                 1.1569,                0.62205,                 1.9272,                0.90807,                0.97273,                0.94468,                0.66672,                 1.0596,                0.57003,                 2.0947,              0.0080299,              0.0080299,              0.0080299
                    201,                 1.1727,                0.63739,                 1.9729,                0.92732,                0.97273,                 0.9313,                0.63312,                 1.1332,                0.60333,                 2.1452,                0.00802,                0.00802,                0.00802
                    202,                  1.145,                0.62861,                 1.9566,                0.50398,                0.69534,                0.64865,                0.42229,                 1.3695,                 1.8944,                 2.5019,              0.0080101,              0.0080101,              0.0080101
                    203,                 1.1646,                0.62857,                 1.9547,                0.92317,                 0.9705,                0.93745,                0.67524,                 1.0298,                0.55603,                 2.0492,              0.0080002,              0.0080002,              0.0080002
                    204,                  1.119,                0.60109,                  1.895,                0.91271,                0.96612,                0.94771,                0.67194,                 1.0312,                0.54203,                 2.0465,              0.0079903,              0.0079903,              0.0079903
                    205,                 1.1208,                0.61312,                 1.8932,                0.92967,                0.97113,                0.93602,                0.66759,                 1.0233,                0.54461,                 2.0125,              0.0079804,              0.0079804,              0.0079804
                    206,                 1.1341,                0.61056,                 1.9154,                0.91019,                0.96486,                0.92485,                0.60835,                 1.1232,                  0.636,                 2.0953,              0.0079705,              0.0079705,              0.0079705
                    207,                 1.1299,                0.60412,                 1.8957,                0.93762,                0.97273,                 0.9419,                0.67885,                0.98813,                0.56494,                 2.0257,              0.0079606,              0.0079606,              0.0079606
                    208,                 1.1005,                0.61168,                 1.9165,                0.92521,                0.97273,                0.92791,                  0.656,                 1.0121,                0.60494,                 2.0547,              0.0079507,              0.0079507,              0.0079507
                    209,                 1.1212,                 0.6262,                 1.8924,                 0.8263,                0.96053,                0.89766,                0.62223,                 1.0819,                0.69727,                 2.1825,              0.0079408,              0.0079408,              0.0079408
                    210,                  1.152,                0.63101,                 1.8993,                0.92156,                0.97019,                0.94335,                0.66813,                 1.0696,                0.59781,                 2.1493,              0.0079309,              0.0079309,              0.0079309
                    211,                 1.1236,                0.61668,                 1.9048,                0.91719,                0.97273,                0.92236,                0.64627,                 1.0194,                0.61914,                 2.0083,               0.007921,               0.007921,               0.007921
                    212,                 1.1454,                0.58129,                  1.935,                0.91456,                0.96177,                0.93434,                0.66339,                 1.0496,                0.62867,                 2.0868,              0.0079111,              0.0079111,              0.0079111
                    213,                  1.105,                0.58257,                 1.8772,                0.93615,                0.97273,                0.93127,                 0.6476,                 1.0767,                0.58348,                 2.0434,              0.0079012,              0.0079012,              0.0079012
                    214,                 1.1192,                0.59267,                  1.927,                0.86422,                0.87648,                0.88763,                0.57489,                   1.22,                0.69451,                 2.4009,              0.0078913,              0.0078913,              0.0078913
                    215,                 1.1451,                0.63036,                 1.9147,                0.92703,                0.67825,                0.75135,                0.50837,                 1.4036,                 1.1093,                    2.5,              0.0078814,              0.0078814,              0.0078814
                    216,                 1.1563,                0.63258,                 1.9507,                0.91185,                0.90803,                0.90378,                0.57393,                 1.3047,                0.76855,                 2.3917,              0.0078715,              0.0078715,              0.0078715
                    217,                 1.1254,                0.57684,                 1.9063,                0.66446,                0.86319,                0.81398,                0.42309,                 1.7135,                0.97273,                 3.1182,              0.0078616,              0.0078616,              0.0078616
                    218,                  1.119,                0.59239,                 1.8769,                0.69586,                0.67901,                0.67579,                0.40115,                 1.4882,                 1.3704,                 2.6698,              0.0078517,              0.0078517,              0.0078517
                    219,                 1.1277,                0.60591,                 1.8795,                0.92043,                0.94288,                0.94269,                0.66311,                 1.0669,                0.59327,                 2.0293,              0.0078418,              0.0078418,              0.0078418
                    220,                 1.0924,                0.58254,                 1.8649,                0.92608,                0.96364,                0.93623,                0.67296,                 1.0601,                0.58261,                 1.9927,              0.0078319,              0.0078319,              0.0078319
                    221,                 1.1374,                0.61524,                 1.9044,                0.94128,                0.97228,                0.94013,                0.68425,                 1.0606,                 0.5381,                 2.0422,               0.007822,               0.007822,               0.007822
                    222,                 1.1254,                0.61094,                 1.8883,                0.93302,                0.97273,                0.93795,                0.67656,                 1.0573,                0.53111,                 2.0364,              0.0078121,              0.0078121,              0.0078121
                    223,                 1.1444,                0.62301,                 1.9082,                0.77863,                0.78579,                0.85516,                0.53713,                 1.3215,                0.88249,                 2.3767,              0.0078022,              0.0078022,              0.0078022
                    224,                  1.117,                0.57354,                 1.9088,                0.92692,                0.97273,                0.92285,                0.65844,                 1.0261,                0.57386,                 2.0463,              0.0077923,              0.0077923,              0.0077923
                    225,                 1.0787,                0.58337,                 1.8637,                0.84553,                0.85791,                0.89347,                0.58469,                  1.173,                 0.7535,                 2.2396,              0.0077824,              0.0077824,              0.0077824
                    226,                 1.1273,                0.61007,                 1.8975,                0.91379,                0.96849,                0.92798,                0.63381,                 1.1715,                 0.5867,                 2.2559,              0.0077725,              0.0077725,              0.0077725
                    227,                 1.0989,                0.59506,                  1.872,                0.91916,                 0.9626,                0.94028,                0.67631,                 1.0286,                 0.5593,                 2.0493,              0.0077626,              0.0077626,              0.0077626
                    228,                 1.0864,                0.59184,                 1.8633,                0.93201,                0.97273,                0.94858,                0.70162,                0.99214,                0.50866,                 2.0056,              0.0077527,              0.0077527,              0.0077527
                    229,                 1.0746,                0.56568,                  1.864,                0.93137,                0.97273,                0.94098,                0.66653,                   1.03,                0.52563,                 1.9677,              0.0077428,              0.0077428,              0.0077428
                    230,                 1.1343,                0.60043,                   1.91,                0.92824,                0.97273,                0.93819,                 0.6757,                 1.0273,                 0.5338,                 2.0171,              0.0077329,              0.0077329,              0.0077329
                    231,                 1.0732,                0.60088,                 1.8606,                0.84996,                0.83854,                0.88168,                0.56825,                 1.3011,                 0.9097,                 2.5821,               0.007723,               0.007723,               0.007723
                    232,                 1.0711,                0.55193,                 1.8511,                0.92591,                0.96104,                0.94093,                0.64862,                 1.1041,                0.60442,                  2.156,              0.0077131,              0.0077131,              0.0077131
                    233,                 1.0812,                0.59933,                 1.8758,                0.93103,                0.97273,                0.93911,                0.67241,                 1.0316,                0.53643,                 2.0155,              0.0077032,              0.0077032,              0.0077032
                    234,                 1.1111,                0.61209,                 1.8658,                0.89131,                0.90625,                0.91452,                0.61896,                 1.1666,                0.76606,                 2.2756,              0.0076933,              0.0076933,              0.0076933
                    235,                 1.0898,                 0.5758,                 1.8725,                0.93899,                0.97273,                0.93553,                0.65173,                 1.0099,                0.54355,                 2.0286,              0.0076834,              0.0076834,              0.0076834
                    236,                  1.064,                0.58353,                 1.8819,                 0.8701,                0.91175,                0.89525,                0.63291,                 1.0599,                0.69971,                 2.0938,              0.0076735,              0.0076735,              0.0076735
                    237,                   1.08,                0.58544,                 1.8534,                0.93317,                0.97249,                 0.9331,                0.67481,                 1.0135,                0.52829,                 2.0524,              0.0076636,              0.0076636,              0.0076636
                    238,                 1.0754,                0.58295,                 1.8665,                0.92486,                 0.6593,                0.75363,                0.49851,                 1.3459,                 1.0273,                 2.5499,              0.0076537,              0.0076537,              0.0076537
                    239,                 1.1001,                0.60458,                 1.8823,                0.93046,                0.97127,                0.92581,                0.68404,                0.99925,                0.52592,                 1.9957,              0.0076438,              0.0076438,              0.0076438
                    240,                 1.0755,                0.59158,                 1.8575,                0.90684,                0.96908,                0.93529,                0.65187,                 1.1245,                0.58819,                 2.1452,              0.0076339,              0.0076339,              0.0076339
                    241,                 1.0977,                0.58722,                 1.8598,                0.93103,                0.97273,                0.93949,                0.66883,                 1.0741,                0.53275,                 2.0934,               0.007624,               0.007624,               0.007624
                    242,                 1.0728,                0.58741,                 1.8381,                0.92841,                0.96442,                0.93917,                0.68329,                 1.0577,                0.54906,                 2.0527,              0.0076141,              0.0076141,              0.0076141
                    243,                 1.1153,                 0.5747,                 1.8622,                0.93932,                0.97273,                0.93153,                0.66735,                 1.0712,                0.53618,                 2.0683,              0.0076042,              0.0076042,              0.0076042
                    244,                 1.0258,                0.56995,                 1.8013,                 0.9271,                0.97117,                0.94108,                0.66853,                 1.0519,                 0.5229,                 2.0858,              0.0075943,              0.0075943,              0.0075943
                    245,                 1.0562,                0.59385,                 1.8136,                0.91548,                0.96297,                0.93906,                0.68533,                 1.0373,                0.57956,                 2.0507,              0.0075844,              0.0075844,              0.0075844
                    246,                 1.0485,                 0.5797,                 1.8482,                0.94059,                0.97273,                0.94924,                0.70528,                0.97874,                 0.5094,                 1.9754,              0.0075745,              0.0075745,              0.0075745
                    247,                 1.0564,                0.57218,                 1.8224,                0.94016,                0.97273,                0.93592,                0.69058,                0.99771,                 0.5191,                  2.011,              0.0075646,              0.0075646,              0.0075646
                    248,                 1.0628,                0.57878,                 1.8145,                0.93205,                0.97273,                0.93462,                0.65731,                 1.0838,                0.52718,                 2.1452,              0.0075547,              0.0075547,              0.0075547
                    249,                 1.0845,                0.59447,                 1.8577,                0.94187,                0.97273,                 0.9331,                0.68834,                 1.0481,                0.53636,                 2.0373,              0.0075448,              0.0075448,              0.0075448
                    250,                 1.0961,                0.59265,                 1.8662,                0.93569,                0.97273,                0.94051,                0.66238,                 1.1334,                 0.5449,                 2.1222,              0.0075349,              0.0075349,              0.0075349
                    251,                 1.0659,                0.60417,                 1.8411,                0.91882,                0.97273,                0.93607,                0.63997,                 1.1061,                0.54691,                 2.1881,               0.007525,               0.007525,               0.007525
                    252,                 1.0581,                0.58011,                  1.852,                0.84893,                 0.7969,                0.88533,                 0.5708,                 1.2691,                0.89597,                 2.4929,              0.0075151,              0.0075151,              0.0075151
                    253,                 1.0811,                0.56337,                 1.8693,                0.93701,                0.97273,                0.94212,                0.67465,                 1.0235,                0.52673,                 2.0126,              0.0075052,              0.0075052,              0.0075052
                    254,                 1.1064,                0.58344,                 1.8666,                0.94053,                0.97273,                0.94279,                0.67174,                 1.0033,                0.50594,                 2.0051,              0.0074953,              0.0074953,              0.0074953
                    255,                 1.0618,                0.57705,                  1.844,                0.89518,                0.94473,                0.93357,                0.68419,                 1.0101,                0.55982,                 2.0083,              0.0074854,              0.0074854,              0.0074854
                    256,                 1.0869,                0.58277,                 1.8641,                0.91031,                0.94545,                0.91705,                0.62198,                 1.1275,                0.60238,                 2.2342,              0.0074755,              0.0074755,              0.0074755
                    257,                 1.0426,                0.56908,                  1.839,                0.93687,                0.97273,                 0.9299,                0.66456,                 1.0547,                0.53777,                 2.1469,              0.0074656,              0.0074656,              0.0074656
                    258,                 1.0418,                0.56771,                 1.8342,                0.94198,                0.97273,                0.93622,                0.67138,                 1.0186,                0.49484,                 2.0467,              0.0074557,              0.0074557,              0.0074557
                    259,                 1.0731,                0.57166,                 1.8364,                0.93471,                0.97273,                 0.9482,                0.67188,                 1.0713,                0.53332,                 2.1679,              0.0074458,              0.0074458,              0.0074458
                    260,                 1.0387,                0.53975,                 1.8284,                 0.9371,                0.97273,                0.95221,                0.69371,                 1.0328,                0.50669,                 2.0146,              0.0074359,              0.0074359,              0.0074359
                    261,                 1.0757,                0.59791,                 1.8776,                0.92912,                0.96364,                0.94425,                0.67935,                 1.0032,                0.54826,                 1.9719,               0.007426,               0.007426,               0.007426
                    262,                 1.0347,                0.54184,                 1.8063,                0.93469,                0.96364,                  0.945,                0.68924,                 1.0412,                 0.5215,                 1.9716,              0.0074161,              0.0074161,              0.0074161
                    263,                 1.0503,                0.56348,                 1.8369,                0.92604,                0.96949,                0.94919,                0.64275,                 1.1907,                0.54744,                 2.2726,              0.0074062,              0.0074062,              0.0074062
                    264,                 1.0547,                0.57986,                 1.8022,                0.93448,                0.94819,                0.92968,                 0.6585,                 1.0285,                0.58623,                 1.9965,              0.0073963,              0.0073963,              0.0073963
                    265,                 1.0442,                0.55292,                 1.8076,                0.91831,                0.96583,                 0.9343,                0.66645,                 1.0485,                0.54566,                 2.0033,              0.0073864,              0.0073864,              0.0073864
                    266,                 1.0576,                0.57214,                 1.8287,                0.93444,                0.97273,                0.93222,                0.69021,                 1.0173,                0.55627,                 1.9783,              0.0073765,              0.0073765,              0.0073765
                    267,                 1.0259,                0.54049,                 1.7916,                0.94174,                0.96364,                 0.9372,                0.68207,                 1.0385,                0.55688,                 2.0244,              0.0073666,              0.0073666,              0.0073666
                    268,                 1.0362,                 0.5443,                 1.8058,                0.83927,                0.91868,                0.89799,                0.62591,                 1.0539,                0.77108,                  2.042,              0.0073567,              0.0073567,              0.0073567
                    269,                 1.0085,                0.54907,                 1.7785,                 0.9243,                0.85375,                0.92087,                0.65997,                 1.0267,                0.68887,                 2.0354,              0.0073468,              0.0073468,              0.0073468
